latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
37.211587,-78.481317,015,034,429,4833,2023-10-10,1547,L8,L,D
37.211857,-78.48133,015,034,429,4832,2023-10-10,1547,L8,H,D
37.282704,-76.504315,015,034,6282,4724,2023-10-10,1547,L8,H,D
37.282975,-76.504321,015,034,6282,4723,2023-10-10,1547,L8,H,D
37.31028,-78.05982,015,034,1688,4511,2023-10-10,1547,L8,H,D
37.382529,-76.755692,015,034,5546,4342,2023-10-10,1547,L8,H,D
37.382534,-76.755353,015,034,5547,4342,2023-10-10,1547,L8,H,D
37.382794,-76.756037,015,034,5545,4341,2023-10-10,1547,L8,M,D
37.382799,-76.755698,015,034,5546,4341,2023-10-10,1547,L8,H,D
37.382804,-76.75536,015,034,5547,4341,2023-10-10,1547,L8,H,D
37.383064,-76.756044,015,034,5545,4340,2023-10-10,1547,L8,H,D
37.383069,-76.755705,015,034,5546,4340,2023-10-10,1547,L8,H,D
37.383074,-76.755366,015,034,5547,4340,2023-10-10,1547,L8,H,D
37.383334,-76.75605,015,034,5545,4339,2023-10-10,1547,L8,M,D
37.383339,-76.755711,015,034,5546,4339,2023-10-10,1547,L8,H,D
37.383344,-76.755372,015,034,5547,4339,2023-10-10,1547,L8,H,D
37.441466,-77.148715,015,034,4391,4100,2023-10-10,1547,L8,L,D
37.441473,-77.148377,015,034,4392,4100,2023-10-10,1547,L8,H,D
37.441743,-77.148384,015,034,4392,4099,2023-10-10,1547,L8,M,D
37.452282,-76.623697,015,034,5940,4091,2023-10-10,1547,L8,M,D
37.452286,-76.623358,015,034,5941,4091,2023-10-10,1547,L8,L,D
37.459188,-77.433768,015,034,3552,4014,2023-10-10,1547,L8,H,D
37.459195,-77.433429,015,034,3553,4014,2023-10-10,1547,L8,H,D
37.512503,-76.849358,015,034,5279,3856,2023-10-10,1547,L8,M,D
37.588218,-76.484961,015,034,6357,3595,2023-10-10,1547,L8,H,D
37.588488,-76.484966,015,034,6357,3594,2023-10-10,1547,L8,H,D
37.639935,-76.390106,015,034,6639,3408,2023-10-10,1547,L8,L,D
37.673696,-77.827798,015,034,2414,3188,2023-10-10,1547,L8,H,D
37.753468,-78.166509,015,034,1428,2861,2023-10-10,1547,L8,M,D
37.753738,-78.16652,015,034,1428,2860,2023-10-10,1547,L8,H,D
37.753747,-78.16618,015,034,1429,2860,2023-10-10,1547,L8,H,D
37.753756,-78.16584,015,034,1430,2860,2023-10-10,1547,L8,H,D
37.818824,-77.442809,015,034,3560,2683,2023-10-10,1547,L8,M,D
37.818832,-77.442469,015,034,3561,2683,2023-10-10,1547,L8,H,D
37.818839,-77.442128,015,034,3562,2683,2023-10-10,1547,L8,H,D
37.819102,-77.442477,015,034,3561,2682,2023-10-10,1547,L8,M,D
37.864168,-78.110216,015,034,1607,2457,2023-10-10,1547,L8,L,D
37.864438,-78.110228,015,034,1607,2456,2023-10-10,1547,L8,L,D
37.866692,-76.686635,015,034,5782,2555,2023-10-10,1547,L8,L,D
37.900997,-77.895837,015,034,2240,2341,2023-10-10,1547,L8,H,D
37.901005,-77.895496,015,034,2241,2341,2023-10-10,1547,L8,H,D
37.916337,-76.472764,015,034,6412,2382,2023-10-10,1547,L8,H,D
37.963776,-78.215472,015,034,1311,2078,2023-10-10,1547,L8,H,D
37.963786,-78.215131,015,034,1312,2078,2023-10-10,1547,L8,H,D
38.012402,-77.531225,015,034,3320,1960,2023-10-10,1547,L8,M,D
38.012665,-77.531576,015,034,3319,1959,2023-10-10,1547,L8,L,D
38.012672,-77.531234,015,034,3320,1959,2023-10-10,1547,L8,H,D
38.012709,-77.529527,015,034,3325,1959,2023-10-10,1547,L8,L,D
38.018325,-76.531534,015,034,6246,2002,2023-10-10,1547,L8,L,D
38.071699,-77.514119,015,034,3376,1742,2023-10-10,1547,L8,H,D
38.071707,-77.513778,015,034,3377,1742,2023-10-10,1547,L8,L,D
38.094939,-77.289837,015,034,4034,1673,2023-10-10,1547,L8,H,D
38.106259,-77.880666,015,034,2308,1583,2023-10-10,1547,L8,M,D
38.116499,-78.214979,015,034,1332,1513,2023-10-10,1547,L8,M,D
38.116778,-78.21465,015,034,1333,1512,2023-10-10,1547,L8,M,D
38.117058,-78.21432,015,034,1334,1511,2023-10-10,1547,L8,M,D
38.117328,-78.214331,015,034,1334,1510,2023-10-10,1547,L8,M,D
38.117337,-78.21399,015,034,1335,1510,2023-10-10,1547,L8,M,D
38.117607,-78.214002,015,034,1335,1509,2023-10-10,1547,L8,M,D
38.161463,-76.391734,015,034,6663,1479,2023-10-10,1547,L8,L,D
38.161467,-76.391392,015,034,6664,1479,2023-10-10,1547,L8,H,D
38.179253,-77.662669,015,034,2953,1332,2023-10-10,1547,L8,H,D
38.179524,-77.662678,015,034,2953,1331,2023-10-10,1547,L8,H,D
38.179794,-77.662688,015,034,2953,1330,2023-10-10,1547,L8,L,D
38.197898,-77.999017,015,034,1973,1233,2023-10-10,1547,L8,L,D
38.20703,-78.125449,015,034,1605,1187,2023-10-10,1547,L8,H,D
38.207039,-78.125107,015,034,1606,1187,2023-10-10,1547,L8,H,D
38.2073,-78.12546,015,034,1605,1186,2023-10-10,1547,L8,H,D
38.222893,-77.020044,015,034,4833,1218,2023-10-10,1547,L8,L,D
38.272976,-77.309136,015,034,3994,1013,2023-10-10,1547,L8,L,D
38.39211,-77.535142,015,034,3347,555,2023-10-10,1547,L8,H,D
38.39238,-77.535151,015,034,3347,554,2023-10-10,1547,L8,M,D
38.439182,-77.872896,015,034,2369,352,2023-10-10,1547,L8,H,D
38.439452,-77.872907,015,034,2369,351,2023-10-10,1547,L8,H,D
38.4847,-77.933849,015,034,2197,178,2023-10-10,1547,L8,L,D
38.484709,-77.933506,015,034,2198,178,2023-10-10,1547,L8,L,D
38.48497,-77.93386,015,034,2197,177,2023-10-10,1547,L8,H,D
38.484979,-77.933517,015,034,2198,177,2023-10-10,1547,L8,H,D
38.484987,-77.933173,015,034,2199,177,2023-10-10,1547,L8,H,D
38.48524,-77.933871,015,034,2197,176,2023-10-10,1547,L8,L,D
38.485258,-77.933184,015,034,2199,176,2023-10-10,1547,L8,H,D
33.222034,-79.309896,015,037,1387,3718,2023-10-10,1548,L8,H,D
33.222038,-79.310218,015,037,1386,3718,2023-10-10,1548,L8,H,D
33.222095,-79.314402,015,037,1373,3718,2023-10-10,1548,L8,H,D
33.2221,-79.314724,015,037,1372,3718,2023-10-10,1548,L8,H,D
33.222305,-79.309891,015,037,1387,3717,2023-10-10,1548,L8,L,D
33.222309,-79.310213,015,037,1386,3717,2023-10-10,1548,L8,M,D
33.222366,-79.314397,015,037,1373,3717,2023-10-10,1548,L8,M,D
33.22237,-79.314718,015,037,1372,3717,2023-10-10,1548,L8,L,D
33.222575,-79.309886,015,037,1387,3716,2023-10-10,1548,L8,L,D
33.222579,-79.310208,015,037,1386,3716,2023-10-10,1548,L8,L,D
33.222632,-79.31407,015,037,1374,3716,2023-10-10,1548,L8,H,D
33.222636,-79.314391,015,037,1373,3716,2023-10-10,1548,L8,H,D
33.222846,-79.309881,015,037,1387,3715,2023-10-10,1548,L8,L,D
33.222902,-79.314064,015,037,1374,3715,2023-10-10,1548,L8,H,D
33.222907,-79.314386,015,037,1373,3715,2023-10-10,1548,L8,H,D
33.223112,-79.309554,015,037,1388,3714,2023-10-10,1548,L8,M,D
33.223168,-79.313737,015,037,1375,3714,2023-10-10,1548,L8,M,D
33.223173,-79.314059,015,037,1374,3714,2023-10-10,1548,L8,H,D
33.223177,-79.314381,015,037,1373,3714,2023-10-10,1548,L8,H,D
33.223382,-79.309549,015,037,1388,3713,2023-10-10,1548,L8,L,D
33.223439,-79.313732,015,037,1375,3713,2023-10-10,1548,L8,M,D
33.223443,-79.314054,015,037,1374,3713,2023-10-10,1548,L8,H,D
33.223448,-79.314376,015,037,1373,3713,2023-10-10,1548,L8,H,D
33.223714,-79.314049,015,037,1374,3712,2023-10-10,1548,L8,H,D
33.22425,-79.313717,015,037,1375,3710,2023-10-10,1548,L8,H,D
33.224455,-79.308884,015,037,1390,3709,2023-10-10,1548,L8,H,D
33.224521,-79.313711,015,037,1375,3709,2023-10-10,1548,L8,H,D
33.224726,-79.308879,015,037,1390,3708,2023-10-10,1548,L8,L,D
33.224791,-79.313706,015,037,1375,3708,2023-10-10,1548,L8,H,D
33.225044,-79.312414,015,037,1379,3707,2023-10-10,1548,L8,L,D
33.225053,-79.313057,015,037,1377,3707,2023-10-10,1548,L8,L,D
33.225057,-79.313379,015,037,1376,3707,2023-10-10,1548,L8,H,D
33.225062,-79.313701,015,037,1375,3707,2023-10-10,1548,L8,H,D
33.22531,-79.312087,015,037,1380,3706,2023-10-10,1548,L8,H,D
33.225315,-79.312409,015,037,1379,3706,2023-10-10,1548,L8,L,D
33.225319,-79.31273,015,037,1378,3706,2023-10-10,1548,L8,L,D
33.225324,-79.313052,015,037,1377,3706,2023-10-10,1548,L8,H,D
33.225328,-79.313374,015,037,1376,3706,2023-10-10,1548,L8,H,D
33.225332,-79.313696,015,037,1375,3706,2023-10-10,1548,L8,H,D
33.225581,-79.312082,015,037,1380,3705,2023-10-10,1548,L8,L,D
33.22559,-79.312725,015,037,1378,3705,2023-10-10,1548,L8,H,D
33.225594,-79.313047,015,037,1377,3705,2023-10-10,1548,L8,H,D
33.225598,-79.313369,015,037,1376,3705,2023-10-10,1548,L8,H,D
33.225847,-79.311755,015,037,1381,3704,2023-10-10,1548,L8,H,D
33.225856,-79.312398,015,037,1379,3704,2023-10-10,1548,L8,H,D
33.22586,-79.31272,015,037,1378,3704,2023-10-10,1548,L8,H,D
33.225865,-79.313042,015,037,1377,3704,2023-10-10,1548,L8,H,D
33.225869,-79.313364,015,037,1376,3704,2023-10-10,1548,L8,H,D
33.226104,-79.310784,015,037,1384,3703,2023-10-10,1548,L8,L,D
33.226109,-79.311106,015,037,1383,3703,2023-10-10,1548,L8,H,D
33.226113,-79.311427,015,037,1382,3703,2023-10-10,1548,L8,H,D
33.226118,-79.311749,015,037,1381,3703,2023-10-10,1548,L8,H,D
33.226122,-79.312071,015,037,1380,3703,2023-10-10,1548,L8,H,D
33.226126,-79.312393,015,037,1379,3703,2023-10-10,1548,L8,H,D
33.226131,-79.312715,015,037,1378,3703,2023-10-10,1548,L8,H,D
33.226135,-79.313037,015,037,1377,3703,2023-10-10,1548,L8,H,D
33.226375,-79.310779,015,037,1384,3702,2023-10-10,1548,L8,M,D
33.226379,-79.3111,015,037,1383,3702,2023-10-10,1548,L8,H,D
33.226384,-79.311422,015,037,1382,3702,2023-10-10,1548,L8,H,D
33.226388,-79.311744,015,037,1381,3702,2023-10-10,1548,L8,H,D
33.226392,-79.312066,015,037,1380,3702,2023-10-10,1548,L8,H,D
33.226397,-79.312388,015,037,1379,3702,2023-10-10,1548,L8,M,D
33.226401,-79.31271,015,037,1378,3702,2023-10-10,1548,L8,H,D
33.29794,-79.361593,015,037,1222,3440,2023-10-10,1548,L8,H,D
33.297944,-79.361915,015,037,1221,3440,2023-10-10,1548,L8,H,D
33.298211,-79.361588,015,037,1222,3439,2023-10-10,1548,L8,H,D
33.426664,-79.506956,015,037,764,2971,2023-10-10,1548,L8,H,D
33.426935,-79.506951,015,037,764,2970,2023-10-10,1548,L8,H,D
33.89563,-78.470209,015,037,3935,1175,2023-10-10,1548,L8,L,D
33.899698,-78.950818,015,037,2453,1193,2023-10-10,1548,L8,L,D
33.932017,-78.425004,015,037,4071,1037,2023-10-10,1548,L8,H,D
33.932288,-78.424996,015,037,4071,1036,2023-10-10,1548,L8,H,D
33.999398,-78.300549,015,037,4448,778,2023-10-10,1548,L8,H,D
33.999405,-78.300874,015,037,4447,778,2023-10-10,1548,L8,H,D
34.157149,-79.012623,015,037,2244,245,2023-10-10,1548,L8,H,D
26.803068,-80.637229,015,041,1879,6188,2023-10-10,1549,L8,H,D
26.803339,-80.637228,015,041,1879,6187,2023-10-10,1549,L8,H,D
26.804152,-80.637226,015,041,1879,6184,2023-10-10,1549,L8,H,D
26.804707,-80.642657,015,041,1861,6182,2023-10-10,1549,L8,L,D
27.042042,-80.356067,015,041,2806,5302,2023-10-10,1549,L8,H,D
27.042313,-80.356065,015,041,2806,5301,2023-10-10,1549,L8,H,D
27.062651,-80.304216,015,041,2977,5225,2023-10-10,1549,L8,M,D
27.132467,-80.291979,015,041,3016,4967,2023-10-10,1549,L8,H,D
27.132468,-80.292282,015,041,3015,4967,2023-10-10,1549,L8,H,D
27.132738,-80.291977,015,041,3016,4966,2023-10-10,1549,L8,H,D
27.350623,-80.440735,015,041,2521,4164,2023-10-10,1549,L8,L,D
27.350894,-80.440733,015,041,2521,4163,2023-10-10,1549,L8,L,D
27.351165,-80.440732,015,041,2521,4162,2023-10-10,1549,L8,H,D
27.446973,-80.493982,015,041,2344,3809,2023-10-10,1549,L8,H,D
43.241396,-88.741916,023,030,1543,3704,2023-10-10,1634,L9,H,D
43.500604,-88.677363,023,030,1737,2748,2023-10-10,1634,L9,H,D
43.500609,-88.676992,023,030,1738,2748,2023-10-10,1634,L9,H,D
43.500879,-88.677,023,030,1738,2747,2023-10-10,1634,L9,H,D
43.501117,-88.679233,023,030,1732,2746,2023-10-10,1634,L9,L,D
43.501149,-88.677007,023,030,1738,2746,2023-10-10,1634,L9,H,D
43.501414,-88.677386,023,030,1737,2745,2023-10-10,1634,L9,L,D
43.501943,-88.678143,023,030,1735,2743,2023-10-10,1634,L9,L,D
40.931548,-88.653816,023,031,2996,7008,2023-10-10,1635,L9,H,D
40.931818,-88.653822,023,031,2996,7007,2023-10-10,1635,L9,H,D
40.945858,-87.932092,023,031,5022,6985,2023-10-10,1635,L9,L,D
41.06644,-89.466954,023,031,728,6455,2023-10-10,1635,L9,L,D
41.112934,-89.376159,023,031,987,6290,2023-10-10,1635,L9,H,D
41.113199,-88.8288,023,031,2519,6326,2023-10-10,1635,L9,H,D
41.113205,-88.828443,023,031,2520,6326,2023-10-10,1635,L9,H,D
41.11347,-88.828807,023,031,2519,6325,2023-10-10,1635,L9,H,D
41.113475,-88.82845,023,031,2520,6325,2023-10-10,1635,L9,H,D
41.116469,-87.954155,023,031,4967,6353,2023-10-10,1635,L9,H,D
41.126795,-88.823459,023,031,2535,6276,2023-10-10,1635,L9,L,D
41.179922,-87.857787,023,031,5239,6121,2023-10-10,1635,L9,H,D
41.180192,-87.85779,023,031,5239,6120,2023-10-10,1635,L9,H,D
41.180195,-87.857433,023,031,5240,6120,2023-10-10,1635,L9,H,D
41.180462,-87.857794,023,031,5239,6119,2023-10-10,1635,L9,H,D
41.180465,-87.857436,023,031,5240,6119,2023-10-10,1635,L9,H,D
41.204408,-88.149007,023,031,4426,6021,2023-10-10,1635,L9,M,D
41.204411,-88.14865,023,031,4427,6021,2023-10-10,1635,L9,H,D
41.249505,-88.124733,023,031,4496,5855,2023-10-10,1635,L9,H,D
41.29288,-88.291726,023,031,4032,5688,2023-10-10,1635,L9,H,D
41.292884,-88.291367,023,031,4033,5688,2023-10-10,1635,L9,H,D
41.329944,-89.081483,023,031,1831,5508,2023-10-10,1635,L9,L,D
41.335806,-88.78052,023,031,2671,5505,2023-10-10,1635,L9,M,D
41.405873,-88.335595,023,031,3916,5268,2023-10-10,1635,L9,L,D
41.486352,-89.309988,023,031,1209,4913,2023-10-10,1635,L9,L,D
41.526858,-88.364689,023,031,3842,4819,2023-10-10,1635,L9,M,D
41.609385,-88.567686,023,031,3283,4504,2023-10-10,1635,L9,L,D
41.60939,-88.567327,023,031,3284,4504,2023-10-10,1635,L9,L,D
41.638233,-88.290315,023,031,4055,4410,2023-10-10,1635,L9,H,D
41.643622,-89.282101,023,031,1302,4333,2023-10-10,1635,L9,H,D
41.643892,-89.28211,023,031,1302,4332,2023-10-10,1635,L9,H,D
41.643899,-89.28175,023,031,1303,4332,2023-10-10,1635,L9,H,D
41.693506,-89.34082,023,031,1144,4144,2023-10-10,1635,L9,L,D
41.693769,-89.34119,023,031,1143,4143,2023-10-10,1635,L9,H,D
41.693776,-89.34083,023,031,1144,4143,2023-10-10,1635,L9,H,D
41.694039,-89.3412,023,031,1143,4142,2023-10-10,1635,L9,H,D
41.721166,-88.362301,023,031,3860,4100,2023-10-10,1635,L9,H,D
41.835022,-87.916338,023,031,5101,3695,2023-10-10,1635,L9,H,D
41.870372,-87.887922,023,031,5181,3565,2023-10-10,1635,L9,H,D
41.870374,-87.887561,023,031,5182,3565,2023-10-10,1635,L9,H,D
41.93897,-87.990927,023,031,4899,3308,2023-10-10,1635,L9,H,D
41.952683,-88.143527,023,031,4478,3252,2023-10-10,1635,L9,H,D
41.952687,-88.143165,023,031,4479,3252,2023-10-10,1635,L9,L,D
41.952953,-88.143532,023,031,4478,3251,2023-10-10,1635,L9,M,D
41.988475,-88.422311,023,031,3710,3108,2023-10-10,1635,L9,L,D
42.04835,-88.409146,023,031,3750,2887,2023-10-10,1635,L9,H,D
42.048615,-88.409515,023,031,3749,2886,2023-10-10,1635,L9,H,D
42.04862,-88.409152,023,031,3750,2886,2023-10-10,1635,L9,H,D
42.12136,-87.738988,023,031,5601,2640,2023-10-10,1635,L9,H,D
42.142703,-89.080314,023,031,1907,2500,2023-10-10,1635,L9,M,D
42.142709,-89.079951,023,031,1908,2500,2023-10-10,1635,L9,H,D
42.142973,-89.080323,023,031,1907,2499,2023-10-10,1635,L9,H,D
42.142979,-89.07996,023,031,1908,2499,2023-10-10,1635,L9,H,D
42.143249,-89.079969,023,031,1908,2498,2023-10-10,1635,L9,H,D
42.143665,-88.200689,023,031,4330,2543,2023-10-10,1635,L9,H,D
42.146741,-88.164441,023,031,4430,2533,2023-10-10,1635,L9,L,D
42.15501,-87.972866,023,031,4958,2509,2023-10-10,1635,L9,L,D
42.155013,-87.972503,023,031,4959,2509,2023-10-10,1635,L9,H,D
42.155283,-87.972507,023,031,4959,2508,2023-10-10,1635,L9,H,D
42.15652,-88.356349,023,031,3902,2489,2023-10-10,1635,L9,H,D
42.15679,-88.356355,023,031,3902,2488,2023-10-10,1635,L9,M,D
42.159495,-89.063071,023,031,1956,2439,2023-10-10,1635,L9,L,D
42.168072,-88.959118,023,031,2243,2414,2023-10-10,1635,L9,L,D
42.173413,-88.557933,023,031,3348,2417,2023-10-10,1635,L9,H,D
42.173418,-88.55757,023,031,3349,2417,2023-10-10,1635,L9,H,D
42.173683,-88.55794,023,031,3348,2416,2023-10-10,1635,L9,L,D
42.173688,-88.557577,023,031,3349,2416,2023-10-10,1635,L9,L,D
42.175393,-88.108665,023,031,4585,2429,2023-10-10,1635,L9,L,D
42.249728,-88.508171,023,031,3490,2137,2023-10-10,1635,L9,L,D
42.276783,-88.565934,023,031,3333,2034,2023-10-10,1635,L9,H,D
42.296164,-88.610085,023,031,3213,1960,2023-10-10,1635,L9,H,D
42.296434,-88.610092,023,031,3213,1959,2023-10-10,1635,L9,M,D
42.398134,-89.103314,023,031,1867,1553,2023-10-10,1635,L9,L,D
26.132892,-92.04004,023,042,6296,3342,2023-10-10,1639,L9,H,D
26.133163,-92.040038,023,042,6296,3341,2023-10-10,1639,L9,H,D
26.133165,-92.040338,023,042,6295,3341,2023-10-10,1639,L9,L,D
50.90162,-97.322497,031,024,2949,6893,2023-10-10,1721,L8,H,D
50.901626,-97.322924,031,024,2948,6893,2023-10-10,1721,L8,H,D
54.531906,-94.445166,031,022,6440,4075,2023-10-10,1721,L8,L,D
54.532175,-94.445175,031,022,6440,4074,2023-10-10,1721,L8,H,D
54.532181,-94.444712,031,022,6441,4074,2023-10-10,1721,L8,L,D
37.201142,-101.163493,031,034,6388,4751,2023-10-10,1725,L8,H,D
37.246869,-101.249408,031,034,6127,4592,2023-10-10,1725,L8,L,D
37.247139,-101.249395,031,034,6127,4591,2023-10-10,1725,L8,M,D
37.54049,-101.194001,031,034,6247,3499,2023-10-10,1725,L8,M,D
37.540749,-101.193648,031,034,6248,3498,2023-10-10,1725,L8,M,D
37.54076,-101.193987,031,034,6247,3498,2023-10-10,1725,L8,H,D
37.974568,-101.129673,031,034,6370,1885,2023-10-10,1725,L8,M,D
37.974677,-101.129679,031,033,5212,7459,2023-10-10,1725,L8,H,D
37.974838,-101.129659,031,034,6370,1884,2023-10-10,1725,L8,L,D
34.292299,-102.973595,031,036,3484,5033,2023-10-10,1726,L8,H,D
34.292305,-102.973921,031,036,3483,5033,2023-10-10,1726,L8,H,D
31.010963,-103.247735,031,039,6293,1226,2023-10-10,1727,L8,H,D
31.010963,-103.247735,031,038,5123,6546,2023-10-10,1727,L8,H,D
31.040082,-103.722465,031,039,4781,1139,2023-10-10,1727,L8,M,D
31.040082,-103.722465,031,038,3611,6459,2023-10-10,1727,L8,M,D
31.139144,-103.14407,031,038,5445,6067,2023-10-10,1727,L8,H,D
31.139149,-103.144385,031,038,5444,6067,2023-10-10,1727,L8,H,D
31.1578,-103.495231,031,038,4328,6015,2023-10-10,1727,L8,H,D
31.157804,-103.495546,031,038,4327,6015,2023-10-10,1727,L8,H,D
31.158075,-103.495541,031,038,4327,6014,2023-10-10,1727,L8,H,D
31.162914,-103.613177,031,038,3953,6001,2023-10-10,1727,L8,H,D
31.162917,-103.613491,031,038,3952,6001,2023-10-10,1727,L8,H,D
31.210063,-103.071528,031,038,5671,5801,2023-10-10,1727,L8,H,D
31.210068,-103.071843,031,038,5670,5801,2023-10-10,1727,L8,H,D
31.214381,-103.617149,031,038,3938,5811,2023-10-10,1727,L8,H,D
31.215723,-103.341586,031,038,4813,5794,2023-10-10,1727,L8,H,D
31.21599,-103.341267,031,038,4814,5793,2023-10-10,1727,L8,H,D
31.215994,-103.341581,031,038,4813,5793,2023-10-10,1727,L8,H,D
31.216265,-103.341577,031,038,4813,5792,2023-10-10,1727,L8,L,D
31.319013,-103.657867,031,038,3804,5426,2023-10-10,1727,L8,H,D
31.319283,-103.657864,031,038,3804,5425,2023-10-10,1727,L8,H,D
31.325722,-103.007702,031,038,5866,5370,2023-10-10,1727,L8,H,D
31.325993,-103.007696,031,038,5866,5369,2023-10-10,1727,L8,H,D
31.375573,-103.606592,031,038,3964,5215,2023-10-10,1727,L8,H,D
31.375843,-103.606588,031,038,3964,5214,2023-10-10,1727,L8,H,D
31.38314,-103.630772,031,038,3887,5188,2023-10-10,1727,L8,H,D
31.384471,-103.373959,031,038,4701,5172,2023-10-10,1727,L8,H,D
31.384475,-103.374274,031,038,4700,5172,2023-10-10,1727,L8,H,D
31.384741,-103.373954,031,038,4701,5171,2023-10-10,1727,L8,H,D
31.42277,-103.183002,031,038,5304,5021,2023-10-10,1727,L8,H,D
31.422774,-103.183317,031,038,5303,5021,2023-10-10,1727,L8,H,D
31.422779,-103.183633,031,038,5302,5021,2023-10-10,1727,L8,H,D
31.423054,-103.183943,031,038,5301,5020,2023-10-10,1727,L8,H,D
31.42332,-103.183622,031,038,5302,5019,2023-10-10,1727,L8,H,D
31.423325,-103.183938,031,038,5301,5019,2023-10-10,1727,L8,H,D
31.423591,-103.183617,031,038,5302,5018,2023-10-10,1727,L8,H,D
31.423595,-103.183932,031,038,5301,5018,2023-10-10,1727,L8,H,D
31.431031,-103.555587,031,038,4123,5008,2023-10-10,1727,L8,H,D
31.493115,-103.71824,031,038,3605,4785,2023-10-10,1727,L8,H,D
31.493119,-103.718556,031,038,3604,4785,2023-10-10,1727,L8,H,D
31.493386,-103.718237,031,038,3605,4784,2023-10-10,1727,L8,H,D
31.493389,-103.718552,031,038,3604,4784,2023-10-10,1727,L8,H,D
31.527861,-102.973094,031,038,5962,4621,2023-10-10,1727,L8,H,D
31.574506,-103.765811,031,038,3451,4486,2023-10-10,1727,L8,H,D
31.57783,-103.990229,031,038,2741,4481,2023-10-10,1727,L8,H,D
31.590915,-103.701094,031,038,3655,4423,2023-10-10,1727,L8,H,D
31.592383,-103.217022,031,038,5186,4396,2023-10-10,1727,L8,H,D
31.592649,-103.216701,031,038,5187,4395,2023-10-10,1727,L8,H,D
31.592919,-103.216696,031,038,5187,4394,2023-10-10,1727,L8,H,D
31.592924,-103.217012,031,038,5186,4394,2023-10-10,1727,L8,H,D
31.600695,-103.43851,031,038,4485,4376,2023-10-10,1727,L8,H,D
31.618655,-103.360096,031,038,4732,4306,2023-10-10,1727,L8,H,D
31.618922,-103.359775,031,038,4733,4305,2023-10-10,1727,L8,H,D
31.618934,-103.360724,031,038,4730,4305,2023-10-10,1727,L8,H,D
31.619205,-103.360719,031,038,4730,4304,2023-10-10,1727,L8,H,D
31.619471,-103.360398,031,038,4731,4303,2023-10-10,1727,L8,H,D
31.619876,-103.268046,031,038,5023,4297,2023-10-10,1727,L8,H,D
31.620142,-103.267725,031,038,5024,4296,2023-10-10,1727,L8,H,D
31.620146,-103.268041,031,038,5023,4296,2023-10-10,1727,L8,H,D
31.623874,-103.69526,031,038,3672,4301,2023-10-10,1727,L8,H,D
31.624141,-103.694939,031,038,3673,4300,2023-10-10,1727,L8,H,D
31.624144,-103.695256,031,038,3672,4300,2023-10-10,1727,L8,H,D
31.641132,-103.663068,031,038,3773,4236,2023-10-10,1727,L8,H,D
31.718809,-103.588184,031,038,4006,3946,2023-10-10,1727,L8,H,D
31.735888,-103.956533,031,038,2842,3896,2023-10-10,1727,L8,H,D
31.735891,-103.956849,031,038,2841,3896,2023-10-10,1727,L8,H,D
31.736159,-103.95653,031,038,2842,3895,2023-10-10,1727,L8,H,D
31.736162,-103.956846,031,038,2841,3895,2023-10-10,1727,L8,H,D
31.776355,-103.628812,031,038,3875,3735,2023-10-10,1727,L8,L,D
31.786414,-103.684427,031,038,3699,3700,2023-10-10,1727,L8,L,D
31.797077,-103.926692,031,038,2934,3669,2023-10-10,1727,L8,L,D
31.797135,-103.870919,031,038,3110,3667,2023-10-10,1727,L8,H,D
31.807953,-103.900895,031,038,3015,3628,2023-10-10,1727,L8,H,D
31.808223,-103.900892,031,038,3015,3627,2023-10-10,1727,L8,L,D
31.809035,-103.900882,031,038,3015,3624,2023-10-10,1727,L8,H,D
31.810115,-103.900553,031,038,3016,3620,2023-10-10,1727,L8,L,D
31.810118,-103.900869,031,038,3015,3620,2023-10-10,1727,L8,H,D
31.832405,-103.488191,031,038,4316,3522,2023-10-10,1727,L8,H,D
31.833915,-103.478657,031,038,4346,3516,2023-10-10,1727,L8,H,D
31.890431,-103.387331,031,038,4631,3303,2023-10-10,1727,L8,H,D
31.91226,-103.490059,031,038,4306,3227,2023-10-10,1727,L8,H,D
31.978469,-103.755989,031,038,3465,2993,2023-10-10,1727,L8,H,D
31.981725,-102.634304,031,038,6998,2922,2023-10-10,1727,L8,H,D
32.002158,-103.888104,031,038,3048,2910,2023-10-10,1727,L8,H,D
32.002429,-103.8881,031,038,3048,2909,2023-10-10,1727,L8,H,D
32.047619,-103.770306,031,038,3417,2738,2023-10-10,1727,L8,H,D
32.065568,-103.391574,031,038,4608,2656,2023-10-10,1727,L8,H,D
32.100927,-103.742251,031,038,3503,2540,2023-10-10,1727,L8,H,D
32.136644,-103.612316,031,038,3910,2403,2023-10-10,1727,L8,H,D
32.150516,-103.570118,031,038,4042,2350,2023-10-10,1727,L8,H,D
32.15396,-103.58756,031,038,3987,2338,2023-10-10,1727,L8,H,D
32.161657,-102.522165,031,038,7336,2249,2023-10-10,1727,L8,H,D
32.161657,-102.522165,031,037,6186,7559,2023-10-10,1727,L8,H,D
32.192529,-103.576144,031,038,4021,2195,2023-10-10,1727,L8,H,D
32.193067,-103.575818,031,038,4022,2193,2023-10-10,1727,L8,H,D
32.19307,-103.576136,031,038,4021,2193,2023-10-10,1727,L8,H,D
32.206548,-104.063238,031,038,2490,2160,2023-10-10,1727,L8,H,D
32.207263,-103.661534,031,038,3752,2144,2023-10-10,1727,L8,H,D
