country_id,latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
USA,38.474741,-78.339328,016,033,4104,5429,2023-11-02,1552,L8,L,D
USA,38.474745,-78.363396,016,033,4034,5431,2023-11-02,1552,L8,L,D
USA,38.474749,-78.339671,016,033,4103,5429,2023-11-02,1552,L8,H,D
USA,38.474757,-78.340015,016,033,4102,5429,2023-11-02,1552,L8,L,D
USA,38.47493,-78.371642,016,033,4010,5431,2023-11-02,1552,L8,H,D
USA,38.474938,-78.371985,016,033,4009,5431,2023-11-02,1552,L8,H,D
USA,38.474946,-78.372329,016,033,4008,5431,2023-11-02,1552,L8,L,D
USA,38.475027,-78.340005,016,033,4102,5428,2023-11-02,1552,L8,L,D
USA,38.475201,-78.371632,016,033,4010,5430,2023-11-02,1552,L8,L,D
USA,38.475216,-78.372319,016,033,4008,5430,2023-11-02,1552,L8,L,D
USA,38.475224,-78.372663,016,033,4007,5430,2023-11-02,1552,L8,H,D
USA,38.475501,-78.372996,016,033,4006,5429,2023-11-02,1552,L8,L,D
USA,38.476049,-78.37332,016,033,4005,5427,2023-11-02,1552,L8,H,D
USA,38.476319,-78.373311,016,033,4005,5426,2023-11-02,1552,L8,H,D
USA,38.476589,-78.373301,016,033,4005,5425,2023-11-02,1552,L8,L,D
USA,38.47689,-77.588679,016,033,6287,5349,2023-11-02,1552,L8,H,D
USA,38.4769,-77.589022,016,033,6286,5349,2023-11-02,1552,L8,H,D
USA,38.47716,-77.588666,016,033,6287,5348,2023-11-02,1552,L8,H,D
USA,38.47717,-77.58901,016,033,6286,5348,2023-11-02,1552,L8,L,D
USA,38.478667,-78.333681,016,033,4120,5414,2023-11-02,1552,L8,H,D
USA,38.478675,-78.334025,016,033,4119,5414,2023-11-02,1552,L8,L,D
USA,38.478937,-78.333671,016,033,4120,5413,2023-11-02,1552,L8,L,D
USA,38.479398,-78.365978,016,033,4026,5414,2023-11-02,1552,L8,L,D
USA,38.479755,-78.333985,016,033,4119,5410,2023-11-02,1552,L8,H,D
USA,38.480017,-78.333632,016,033,4120,5409,2023-11-02,1552,L8,L,D
USA,38.480025,-78.333975,016,033,4119,5409,2023-11-02,1552,L8,L,D
USA,38.480828,-78.333602,016,033,4120,5406,2023-11-02,1552,L8,L,D
USA,38.480835,-78.333945,016,033,4119,5406,2023-11-02,1552,L8,H,D
USA,38.481106,-78.333935,016,033,4119,5405,2023-11-02,1552,L8,L,D
USA,38.482824,-78.36207,016,033,4037,5401,2023-11-02,1552,L8,L,D
USA,38.482832,-78.362414,016,033,4036,5401,2023-11-02,1552,L8,L,D
USA,38.48325,-78.333169,016,033,4121,5397,2023-11-02,1552,L8,L,D
USA,38.483521,-78.333159,016,033,4121,5396,2023-11-02,1552,L8,H,D
USA,38.483528,-78.333502,016,033,4120,5396,2023-11-02,1552,L8,L,D
USA,38.485164,-78.33413,016,033,4118,5390,2023-11-02,1552,L8,H,D
USA,38.485172,-78.334473,016,033,4117,5390,2023-11-02,1552,L8,H,D
USA,38.485434,-78.33412,016,033,4118,5389,2023-11-02,1552,L8,H,D
USA,38.485442,-78.334463,016,033,4117,5389,2023-11-02,1552,L8,H,D
USA,38.485705,-78.33411,016,033,4118,5388,2023-11-02,1552,L8,L,D
USA,38.485712,-78.334453,016,033,4117,5388,2023-11-02,1552,L8,H,D
USA,38.486557,-78.347834,016,033,4078,5386,2023-11-02,1552,L8,L,D
USA,38.486593,-78.337516,016,033,4108,5385,2023-11-02,1552,L8,L,D
USA,38.488826,-78.352566,016,033,4064,5378,2023-11-02,1552,L8,H,D
USA,38.489089,-78.352212,016,033,4065,5377,2023-11-02,1552,L8,L,D
USA,38.489328,-78.350828,016,033,4069,5376,2023-11-02,1552,L8,L,D
USA,38.489335,-78.351171,016,033,4068,5376,2023-11-02,1552,L8,L,D
USA,38.529013,-77.76822,016,033,5758,5175,2023-11-02,1552,L8,H,D
USA,38.529283,-77.768208,016,033,5758,5174,2023-11-02,1552,L8,H,D
USA,38.529293,-77.768552,016,033,5757,5174,2023-11-02,1552,L8,H,D
USA,38.529302,-77.768896,016,033,5756,5174,2023-11-02,1552,L8,M,D
USA,38.529563,-77.76854,016,033,5757,5173,2023-11-02,1552,L8,M,D
USA,38.529572,-77.768884,016,033,5756,5173,2023-11-02,1552,L8,H,D
USA,38.529582,-77.769227,016,033,5755,5173,2023-11-02,1552,L8,H,D
USA,38.529852,-77.769215,016,033,5755,5172,2023-11-02,1552,L8,M,D
USA,38.53052,-77.43855,016,033,6716,5134,2023-11-02,1552,L8,H,D
USA,38.543694,-77.771348,016,033,5747,5121,2023-11-02,1552,L8,M,D
USA,38.543703,-77.771692,016,033,5746,5121,2023-11-02,1552,L8,H,D
USA,38.543713,-77.772036,016,033,5745,5121,2023-11-02,1552,L8,M,D
USA,38.545555,-77.770233,016,033,5750,5114,2023-11-02,1552,L8,H,D
USA,38.545565,-77.770576,016,033,5749,5114,2023-11-02,1552,L8,H,D
USA,38.589649,-77.628108,016,033,6157,4936,2023-11-02,1552,L8,L,D
USA,38.596322,-78.679618,016,033,3103,5006,2023-11-02,1552,L8,H,D
USA,38.596329,-78.679962,016,033,3102,5006,2023-11-02,1552,L8,H,D
USA,38.596593,-78.679609,016,033,3103,5005,2023-11-02,1552,L8,L,D
USA,38.598759,-78.496293,016,033,3635,4983,2023-11-02,1552,L8,H,D
USA,38.664338,-77.678722,016,033,6000,4665,2023-11-02,1552,L8,M,D
USA,38.778081,-79.3941,016,033,1017,4378,2023-11-02,1552,L8,L,D
USA,38.778086,-79.394445,016,033,1016,4378,2023-11-02,1552,L8,L,D
USA,38.83157,-77.4564,016,033,6621,4022,2023-11-02,1552,L8,H,D
USA,38.875238,-77.561054,016,033,6312,3872,2023-11-02,1552,L8,H,D
USA,38.875508,-77.561041,016,033,6312,3871,2023-11-02,1552,L8,H,D
USA,38.87736,-77.948178,016,033,5192,3904,2023-11-02,1552,L8,M,D
USA,38.881391,-77.947314,016,033,5194,3889,2023-11-02,1552,L8,H,D
USA,38.893218,-77.300843,016,033,7062,3776,2023-11-02,1552,L8,H,D
USA,38.903937,-78.291203,016,033,4197,3837,2023-11-02,1552,L8,L,D
USA,38.904207,-78.291193,016,033,4197,3836,2023-11-02,1552,L8,M,D
USA,38.905461,-78.173191,016,033,4538,3821,2023-11-02,1552,L8,H,D
USA,38.90547,-78.173536,016,033,4537,3821,2023-11-02,1552,L8,H,D
USA,38.905731,-78.17318,016,033,4538,3820,2023-11-02,1552,L8,M,D
USA,38.90574,-78.173525,016,033,4537,3820,2023-11-02,1552,L8,H,D
USA,38.918006,-77.410936,016,033,6740,3697,2023-11-02,1552,L8,H,D
USA,38.931155,-77.748648,016,033,5762,3685,2023-11-02,1552,L8,L,D
USA,38.931416,-77.74829,016,033,5763,3684,2023-11-02,1552,L8,H,D
USA,38.931425,-77.748636,016,033,5762,3684,2023-11-02,1552,L8,H,D
USA,38.945347,-77.537594,016,033,6370,3610,2023-11-02,1552,L8,H,D
USA,38.970212,-77.802598,016,033,5601,3546,2023-11-02,1552,L8,H,D
USA,38.984332,-77.650994,016,033,6037,3478,2023-11-02,1552,L8,H,D
USA,38.984592,-77.650636,016,033,6038,3477,2023-11-02,1552,L8,H,D
USA,38.984602,-77.650981,016,033,6037,3477,2023-11-02,1552,L8,H,D
